participant.code,subsession.round_number,cash_before_work,cash_before_work_type,work_type,work_profit,work_profit_type,cash_before_health_invest,cash_before_health_invest_type,health_invest_type,health_invest_profit,health_invest_profit_type,cash_before_repay,cash_before_repay_type,repay_type,repay_profit,repay_profit_x,repay_profit_type,cash_before_loan,cash_before_loan_type,loan_type,loan_profit,loan_profit_type,cash_before_invest,cash_before_invest_type,invest_type,invest_profit,invest_profit_type,cash_before_venture,cash_before_venture_type,venture_type,venture_profit,venture_profit_type,cash_before_insurance,cash_before_insurance_type,insurance_type,insurance_profit,insurance_profit_type,cash_before_lottery,cash_before_lottery_type,player.lucky_invest,lottery_type,player.lucky,lottery_profit,lottery_profit_type,cash_before_impact,cash_before_impact_type,impact_type,player.crash_type,impact_profit,impact_profit_type,cash_before_health_impact,cash_before_health_impact_type,health_impact_type,player.health_type,health_impact_profit,health_impact_profit_type,cash_before_preference,cash_before_preference_type,preference_type,preference_profit,preference_profit_type,cash_before_patience,cash_before_patience_type,patience_type,patience_profit,patience_profit_type,player.loss,player.cash,player.total_loans,total,player.treatments,treat5
odyzp5vx,10,-166,0,0,-3,0,-169,0,0,0,1,-169,0,0,0,0,1,-169,0,0,0,1,-169,0,0,0,1,-169,0,0,0,1,-169,0,0,0,1,-169,0,1,1,0,-1,0,-170,0,0,无,0,1,-170,0,1,小,-15,0,-185,0,2,1.6,2,-183.4,0,1,6,2,0,-177.4,0,0,5,1
d67hp72e,10,-77.8,0,0,24,2,-53.8,0,0,0,1,-53.8,0,0,0,0,1,-53.8,0,0,0,1,-53.8,0,0,0,1,-53.8,0,0,0,1,-53.8,0,0,0,1,-53.8,0,1,1,0,-1,0,-54.8,0,1,小,-5,0,-59.8,0,0,无,0,1,-59.8,0,2,1.6,2,-58.2,0,0,5,2,0,-53.2,0,0,5,1
o73qrv2n,10,-49.2,0,0,-30,0,-79.2,0,0,0,1,-79.2,0,0,0,0,1,-79.2,0,0,0,1,-79.2,0,0,0,1,-79.2,0,0,0,1,-79.2,0,0,0,1,-79.2,0,0,0,0,0,1,-79.2,0,1,小,-5,0,-84.2,0,0,无,0,1,-84.2,0,6,0,1,-84.2,0,0,4.6,2,0,-79.6,0,0,5,1
1qzlh5mu,10,-112.2,0,0,9,2,-103.2,0,0,0,1,-103.2,0,0,0,0,1,-103.2,0,0,0,1,-103.2,0,0,0,1,-103.2,0,0,0,1,-103.2,0,0,0,1,-103.2,0,1,1,0,-1,0,-104.2,0,0,无,0,1,-104.2,0,1,小,-15,0,-119.2,0,2,4.8,2,-114.4,0,0,4,2,0,-110.4,0,0,5,1
dnwj15ee,10,-96.9,0,1,9,2,-87.9,0,0,0,1,-87.9,0,0,0,0,1,-87.9,0,0,0,1,-87.9,0,0,0,1,-87.9,0,0,0,1,-87.9,0,0,0,1,-87.9,0,1,1,0,-1,0,-88.9,0,0,无,0,1,-88.9,0,2,中,-30,0,-118.9,0,6,8,2,-110.9,0,1,5.6,2,0,-105.3,0,0,5,1
n1yognqv,11,-107.3,0,0,3,2,-104.3,0,2,0,1,-104.3,0,0,0,0,1,-104.3,0,0,0,1,-104.3,0,0,0,1,-104.3,0,0,0,1,-104.3,0,1,0,1,-104.3,0,1,1,0,-1,0,-105.3,0,0,无,0,1,-105.3,0,1,小,-5,0,-110.3,0,6,20,2,-90.3,0,0,5,2,0,-85.3,0,0,5,1
hdp578ga,11,-141.5,0,0,-30,0,-171.5,0,2,0,1,-171.5,0,0,0,0,1,-171.5,0,0,0,1,-171.5,0,0,0,1,-171.5,0,0,0,1,-171.5,0,1,0,1,-171.5,0,1,1,0,-1,0,-172.5,0,0,无,0,1,-172.5,0,1,小,-5,0,-177.5,0,6,20,2,-157.5,0,1,6,2,1,-151.5,0,0,5,1
8takecva,11,103.91,1,0,21,2,124.91,1,1,-5,0,119.91,1,0,0,0,1,119.91,1,0,0,1,119.91,1,1,5.95,2,125.86,1,0,0,1,125.86,1,1,-12.586,0,113.274,1,1,1,0,-1,0,112.27,1,0,无,0,1,112.27,1,1,小,-7,0,105.27,1,2,4,2,109.27,1,1,6.8,2,0,116.07,0,0,5,0
kesgwead,11,-100.2,0,0,18,2,-82.2,0,2,0,1,-82.2,0,0,0,0,1,-82.2,0,0,0,1,-82.2,0,0,0,1,-82.2,0,0,0,1,-82.2,0,1,0,1,-82.2,0,1,1,0,-1,0,-83.2,0,0,无,0,1,-83.2,0,1,小,-5,0,-88.2,0,4,15,2,-73.2,0,0,11,2,0,-62.2,0,0,5,1
x6zxi4xg,11,-62,0,0,-3,0,-65,0,2,0,1,-65,0,0,0,0,1,-65,0,0,0,1,-65,0,0,0,1,-65,0,0,0,1,-65,0,1,0,1,-65,0,1,1,0,-1,0,-66,0,0,无,0,1,-66,0,0,无,0,1,-66,0,6,0,1,-66,0,1,5.4,2,0,-60.6,0,0,5,1
3j49d97z,11,8.6,1,0,27,2,35.6,1,2,-10,0,25.6,1,0,0,0,1,25.6,1,1,4.85,2,30.45,1,1,-1.25,0,29.2,1,0,0,1,29.2,1,1,-2.92,0,26.28,1,1,1,0,-1,0,25.28,1,0,无,0,1,25.28,1,1,小,-5,0,20.28,1,5,2,2,22.28,1,1,5.8,2,0,28.08,6.18,1.21,5,0
jwxxxv7d,11,-22.23,0,0,9,2,-13.23,0,2,0,1,-13.23,0,0,0,0,1,-13.23,0,0,0,1,-13.23,0,0,0,1,-13.23,0,0,0,1,-13.23,0,1,0,1,-13.23,0,1,1,0,-1,0,-14.23,0,0,无,0,1,-14.23,0,1,小,-5,0,-19.23,0,6,20,2,0.77,1,1,0,1,0,0.77,0,0,5,1
h7b871s6,11,285.65,1,0,27,2,312.65,1,1,-5,0,307.65,1,1,-100,-100,0,207.65,1,1,75.05,2,282.7,1,1,14.1,2,296.8,1,1,30,2,326.8,1,1,-32.68,0,294.12,1,1,1,0,-1,0,293.12,1,0,无,0,1,293.12,1,1,小,-7,0,286.12,1,4,15,2,301.12,1,0,12,2,0,313.12,106.01,119.05,5,0
szjrd90v,11,-51.6,0,0,9,2,-42.6,0,2,0,1,-42.6,0,0,0,0,1,-42.6,0,0,0,1,-42.6,0,0,0,1,-42.6,0,0,0,1,-42.6,0,1,0,1,-42.6,0,1,1,0,-1,0,-43.6,0,0,无,0,1,-43.6,0,1,小,-5,0,-48.6,0,6,20,2,-28.6,0,0,5,2,0,-23.6,0,0,5,1
tkz7zh9u,11,76.6,1,0,21,2,97.6,1,1,-5,0,92.6,1,1,-2.6,-2.6,0,90,1,1,6.06,2,96.06,1,1,13.5,2,109.56,1,1,-5,0,104.56,1,1,-10.456,0,94.104,1,0,0,0,0,1,94.1,1,0,无,0,1,94.1,1,1,小,-7,0,87.1,1,6,0,1,87.1,1,0,12,2,0,99.1,36.02,29.6,5,0
42bbeqpm,11,-89.68,0,0,15,2,-74.68,0,2,0,1,-74.68,0,0,0,0,1,-74.68,0,0,0,1,-74.68,0,0,0,1,-74.68,0,0,0,1,-74.68,0,1,0,1,-74.68,0,1,1,0,-1,0,-75.68,0,0,无,0,1,-75.68,0,3,大,-25,0,-100.68,0,6,0,1,-100.68,0,1,5.4,2,0,-95.28,0,0,5,1
1o1f1gpp,11,-133.9,0,0,21,2,-112.9,0,2,0,1,-112.9,0,0,0,0,1,-112.9,0,0,0,1,-112.9,0,0,0,1,-112.9,0,0,0,1,-112.9,0,1,0,1,-112.9,0,1,1,0,-1,0,-113.9,0,0,无,0,1,-113.9,0,3,大,-25,0,-138.9,0,6,0,1,-138.9,0,1,6.4,2,0,-132.5,0,0,5,1
o6m81rh2,11,-127.4,0,0,9,2,-118.4,0,2,0,1,-118.4,0,0,0,0,1,-118.4,0,0,0,1,-118.4,0,0,0,1,-118.4,0,0,0,1,-118.4,0,1,0,1,-118.4,0,1,1,0,-1,0,-119.4,0,0,无,0,1,-119.4,0,1,小,-5,0,-124.4,0,6,0,1,-124.4,0,1,6.6,2,0,-117.8,0,0,5,1
ody1m92z,11,-61.9,0,0,3,2,-58.9,0,2,0,1,-58.9,0,0,0,0,1,-58.9,0,0,0,1,-58.9,0,0,0,1,-58.9,0,0,0,1,-58.9,0,1,0,1,-58.9,0,1,1,0,-1,0,-59.9,0,0,无,0,1,-59.9,0,2,中,-15,0,-74.9,0,1,4.5,2,-70.4,0,1,6.6,2,0,-63.8,0,0,5,1
y5lufa6m,11,85.25,1,0,3,2,88.25,1,1,-5,0,83.25,1,1,-14.707,-14.71,0,68.543,1,1,20.56,2,89.103,1,1,-1.05,0,88.053,1,1,-20,0,68.053,1,1,-6.8053,0,61.2477,1,0.1,1,0,-0.1,0,61.15,1,0,无,0,1,61.15,1,0,无,0,1,61.15,1,5,16,2,77.15,1,0,11.2,2,0,88.35,20.56,13.37,5,0
odyzp5vx,11,-177.4,0,0,6,2,-171.4,0,2,0,1,-171.4,0,0,0,0,1,-171.4,0,0,0,1,-171.4,0,0,0,1,-171.4,0,0,0,1,-171.4,0,1,0,1,-171.4,0,1,1,0,-1,0,-172.4,0,0,无,0,1,-172.4,0,2,中,-15,0,-187.4,0,6,20,2,-167.4,0,1,6.4,2,0,-161,0,0,5,1
d67hp72e,11,-53.2,0,0,24,2,-29.2,0,2,0,1,-29.2,0,0,0,0,1,-29.2,0,0,0,1,-29.2,0,0,0,1,-29.2,0,0,0,1,-29.2,0,1,0,1,-29.2,0,1,1,0,-1,0,-30.2,0,0,无,0,1,-30.2,0,1,小,-5,0,-35.2,0,1,9.5,2,-25.7,0,1,5.6,2,0,-20.1,0,0,5,1
o73qrv2n,11,-79.6,0,0,21,2,-58.6,0,2,0,1,-58.6,0,0,0,0,1,-58.6,0,0,0,1,-58.6,0,0,0,1,-58.6,0,0,0,1,-58.6,0,1,0,1,-58.6,0,1,1,0,-1,0,-59.6,0,0,无,0,1,-59.6,0,0,无,0,1,-59.6,0,4,15,2,-44.6,0,1,6.4,2,0,-38.2,0,0,5,1
1qzlh5mu,11,-110.4,0,0,12,2,-98.4,0,2,0,1,-98.4,0,0,0,0,1,-98.4,0,0,0,1,-98.4,0,0,0,1,-98.4,0,0,0,1,-98.4,0,1,0,1,-98.4,0,1,1,0,-1,0,-99.4,0,0,无,0,1,-99.4,0,2,中,-15,0,-114.4,0,3,3.5,2,-110.9,0,1,0,1,0,-110.9,0,0,5,1
dnwj15ee,11,-105.3,0,0,9,2,-96.3,0,2,0,1,-96.3,0,0,0,0,1,-96.3,0,0,0,1,-96.3,0,0,0,1,-96.3,0,0,0,1,-96.3,0,1,0,1,-96.3,0,1,1,0,-1,0,-97.3,0,0,无,0,1,-97.3,0,2,中,-15,0,-112.3,0,6,20,2,-92.3,0,1,6.6,2,0,-85.7,0,0,5,1
n1yognqv,12,-85.3,0,0,12,2,-73.3,0,2,0,1,-73.3,0,0,0,0,1,-73.3,0,0,0,1,-73.3,0,0,0,1,-73.3,0,0,0,1,-73.3,0,1,0,1,-73.3,0,1,1,0,-1,0,-74.3,0,0,无,0,1,-74.3,0,3,大,-25,0,-99.3,0,6,0,1,-99.3,0,0,5,2,0,-94.3,0,0,5,1
hdp578ga,12,-151.5,0,1,9,2,-142.5,0,2,0,1,-142.5,0,0,0,0,1,-142.5,0,0,0,1,-142.5,0,0,0,1,-142.5,0,0,0,1,-142.5,0,1,0,1,-142.5,0,1,1,0,-1,0,-143.5,0,0,无,0,1,-143.5,0,3,大,-25,0,-168.5,0,5,1.6,2,-166.9,0,0,11.6,2,0,-155.3,0,0,5,1
8takecva,12,116.07,1,0,24,2,140.07,1,1,-5,0,135.07,1,0,0,0,1,135.07,1,0,0,1,135.07,1,1,20.25,2,155.32,1,0,0,1,155.32,1,1,-15.532,0,139.788,1,1,1,0,-1,0,138.79,1,0,无,0,1,138.79,1,2,中,-21,0,117.79,1,2,3.2,2,120.99,1,0,10.6,2,0,131.59,0,0,5,0
kesgwead,12,-62.2,0,0,15,2,-47.2,0,2,0,1,-47.2,0,0,0,0,1,-47.2,0,0,0,1,-47.2,0,0,0,1,-47.2,0,0,0,1,-47.2,0,1,0,1,-47.2,0,0,0,0,0,1,-47.2,0,0,无,0,1,-47.2,0,3,大,-25,0,-72.2,0,4,12,2,-60.2,0,1,0,1,0,-60.2,0,0,5,1
x6zxi4xg,12,-60.6,0,0,6,2,-54.6,0,2,0,1,-54.6,0,0,0,0,1,-54.6,0,0,0,1,-54.6,0,0,0,1,-54.6,0,0,0,1,-54.6,0,1,0,1,-54.6,0,1,1,0,-1,0,-55.6,0,0,无,0,1,-55.6,0,1,小,-5,0,-60.6,0,6,16,2,-44.6,0,1,5.8,2,0,-38.8,0,0,5,1
3j49d97z,12,28.08,1,0,12,2,40.08,1,2,-10,0,30.08,1,0,0,0,1,30.08,1,1,7.17,2,37.25,1,1,4.5,2,41.75,1,1,-2.5,0,39.25,1,1,-3.925,0,35.325,1,1,1,0,-1,0,34.33,1,0,无,0,1,34.33,1,1,小,-5,0,29.33,1,6,16,2,45.33,1,1,7,2,0,52.33,13.97,6.18,5,0
jwxxxv7d,12,0.77,1,0,12,2,12.77,1,2,0,1,12.77,1,0,0,0,1,12.77,1,1,3.83,2,16.6,1,1,-0.19,0,16.41,1,1,1.5,2,17.91,1,1,0,1,17.91,1,1,1,0,-1,0,16.91,1,0,无,0,1,16.91,1,1,小,-5,0,11.91,1,4,2.4,2,14.31,1,1,6.4,2,0,20.71,3.83,0,5,1
h7b871s6,12,313.12,1,0,24,2,337.12,1,1,-5,0,332.12,1,1,-100,-100,0,232.12,1,1,112.7,2,344.82,1,1,34.4,2,379.22,1,1,0,1,379.22,1,1,-37.922,0,341.298,1,1,1,0,-1,0,340.3,1,0,无,0,1,340.3,1,1,小,-7,0,333.3,1,3,2.8,2,336.1,1,0,5,2,0,341.1,129.31,106.01,5,0
szjrd90v,12,-23.6,0,0,15,2,-8.6,0,2,0,1,-8.6,0,0,0,0,1,-8.6,0,0,0,1,-8.6,0,0,0,1,-8.6,0,0,0,1,-8.6,0,1,0,1,-8.6,0,1,1,0,-1,0,-9.6,0,0,无,0,1,-9.6,0,0,无,0,1,-9.6,0,4,12,2,2.4,1,1,0,1,0,2.4,0,0,5,1
tkz7zh9u,12,99.1,1,0,21,2,120.1,1,1,-5,0,115.1,1,1,-9.62,-9.62,0,105.48,1,1,15.29,2,120.77,1,1,12,2,132.77,1,0,0,1,132.77,1,1,-13.277,0,119.493,1,0,0,0,0,1,119.49,1,0,无,0,1,119.49,1,2,中,-21,0,98.49,1,6,16,2,114.49,1,0,5,2,0,119.49,45.29,36.02,5,0
42bbeqpm,12,-95.28,0,0,6,2,-89.28,0,2,0,1,-89.28,0,0,0,0,1,-89.28,0,0,0,1,-89.28,0,0,0,1,-89.28,0,0,0,1,-89.28,0,1,0,1,-89.28,0,1,1,0,-1,0,-90.28,0,0,无,0,1,-90.28,0,1,小,-5,0,-95.28,0,6,16,2,-79.28,0,1,5.2,2,0,-74.08,0,0,5,1
1o1f1gpp,12,-132.5,0,0,18,2,-114.5,0,2,0,1,-114.5,0,0,0,0,1,-114.5,0,0,0,1,-114.5,0,0,0,1,-114.5,0,0,0,1,-114.5,0,1,0,1,-114.5,0,1,1,0,-1,0,-115.5,0,0,无,0,1,-115.5,0,0,无,0,1,-115.5,0,6,0,1,-115.5,0,1,6.6,2,0,-108.9,0,0,5,1
o6m81rh2,12,-117.8,0,0,9,2,-108.8,0,2,0,1,-108.8,0,0,0,0,1,-108.8,0,0,0,1,-108.8,0,0,0,1,-108.8,0,0,0,1,-108.8,0,1,0,1,-108.8,0,1,1,0,-1,0,-109.8,0,0,无,0,1,-109.8,0,1,小,-5,0,-114.8,0,6,16,2,-98.8,0,1,6.6,2,0,-92.2,0,0,5,1
ody1m92z,12,-63.8,0,0,6,2,-57.8,0,2,0,1,-57.8,0,0,0,0,1,-57.8,0,0,0,1,-57.8,0,0,0,1,-57.8,0,0,0,1,-57.8,0,1,0,1,-57.8,0,1,1,0,-1,0,-58.8,0,0,无,0,1,-58.8,0,1,小,-5,0,-63.8,0,1,7.6,2,-56.2,0,1,5.8,2,0,-50.4,0,0,5,1
y5lufa6m,12,88.35,1,0,9,2,97.35,1,1,-5,0,92.35,1,1,-22.616,-22.62,0,69.734,1,1,6.97,2,76.704,1,1,1,2,77.704,1,1,-3,0,74.704,1,1,-7.4704,0,67.2336,1,0.1,1,0,-0.1,0,67.13,1,0,无,0,1,67.13,1,1,小,-7,0,60.13,1,4,12,2,72.13,1,1,0,1,0,72.13,6.97,20.56,5,0
odyzp5vx,12,-161,0,0,-6,0,-167,0,2,0,1,-167,0,0,0,0,1,-167,0,0,0,1,-167,0,0,0,1,-167,0,0,0,1,-167,0,1,0,1,-167,0,1,1,0,-1,0,-168,0,0,无,0,1,-168,0,1,小,-5,0,-173,0,6,0,1,-173,0,1,6.6,2,0,-166.4,0,0,5,1
d67hp72e,12,-20.1,0,0,-30,0,-50.1,0,2,0,1,-50.1,0,0,0,0,1,-50.1,0,0,0,1,-50.1,0,0,0,1,-50.1,0,0,0,1,-50.1,0,1,0,1,-50.1,0,1,1,0,-1,0,-51.1,0,0,无,0,1,-51.1,0,0,无,0,1,-51.1,0,1,3.6,2,-47.5,0,1,7,2,1,-40.5,0,0,5,1
o73qrv2n,12,-38.2,0,0,12,2,-26.2,0,2,0,1,-26.2,0,0,0,0,1,-26.2,0,0,0,1,-26.2,0,0,0,1,-26.2,0,0,0,1,-26.2,0,1,0,1,-26.2,0,1,1,0,-1,0,-27.2,0,0,无,0,1,-27.2,0,3,大,-25,0,-52.2,0,2,3.2,2,-49,0,1,5.2,2,0,-43.8,0,0,5,1
1qzlh5mu,12,-110.9,0,0,15,2,-95.9,0,2,0,1,-95.9,0,0,0,0,1,-95.9,0,0,0,1,-95.9,0,0,0,1,-95.9,0,0,0,1,-95.9,0,1,0,1,-95.9,0,1,1,0,-1,0,-96.9,0,0,无,0,1,-96.9,0,2,中,-15,0,-111.9,0,3,10,2,-101.9,0,1,6.2,2,0,-95.7,0,0,5,1
dnwj15ee,12,-85.7,0,0,9,2,-76.7,0,2,0,1,-76.7,0,0,0,0,1,-76.7,0,0,0,1,-76.7,0,0,0,1,-76.7,0,0,0,1,-76.7,0,1,0,1,-76.7,0,1,1,0,-1,0,-77.7,0,0,无,0,1,-77.7,0,2,中,-15,0,-92.7,0,6,16,2,-76.7,0,1,5.6,2,0,-71.1,0,0,5,1
n1yognqv,13,-94.3,0,0,6,2,-88.3,0,2,0,1,-88.3,0,0,0,0,1,-88.3,0,0,0,1,-88.3,0,0,0,1,-88.3,0,0,0,1,-88.3,0,1,0,1,-88.3,0,1,1,0,-1,0,-89.3,0,0,无,0,1,-89.3,0,1,小,-5,0,-94.3,0,5,19.2,2,-75.1,0,0,5,2,0,-70.1,0,0,5,1
hdp578ga,13,-155.3,0,0,15,2,-140.3,0,2,0,1,-140.3,0,0,0,0,1,-140.3,0,0,0,1,-140.3,0,0,0,1,-140.3,0,0,0,1,-140.3,0,1,0,1,-140.3,0,1,1,0,-1,0,-141.3,0,0,无,0,1,-141.3,0,1,小,-5,0,-146.3,0,6,24,2,-122.3,0,1,5,2,0,-117.3,0,0,5,1
8takecva,13,131.59,1,0,27,2,158.59,1,1,-5,0,153.59,1,0,0,0,1,153.59,1,0,0,1,153.59,1,1,22.95,2,176.54,1,0,0,1,176.54,1,1,-17.654,0,158.886,1,0,0,0,0,1,158.89,1,0,无,0,1,158.89,1,0,无,0,1,158.89,1,2,14.4,2,173.29,1,1,0,1,0,173.29,0,0,5,0
kesgwead,13,-60.2,0,0,21,2,-39.2,0,2,0,1,-39.2,0,0,0,0,1,-39.2,0,0,0,1,-39.2,0,0,0,1,-39.2,0,0,0,1,-39.2,0,1,0,1,-39.2,0,0,0,0,0,1,-39.2,0,0,无,0,1,-39.2,0,0,无,0,1,-39.2,0,4,3.6,2,-35.6,0,0,11.8,2,0,-23.8,0,0,5,1
x6zxi4xg,13,-38.8,0,0,30,2,-8.8,0,2,0,1,-8.8,0,0,0,0,1,-8.8,0,0,0,1,-8.8,0,0,0,1,-8.8,0,0,0,1,-8.8,0,1,0,1,-8.8,0,1,1,0,-1,0,-9.8,0,0,无,0,1,-9.8,0,2,中,-15,0,-24.8,0,6,24,2,-0.8,0,1,6.8,2,0,6,0,0,5,1
3j49d97z,13,52.33,1,0,27,2,79.33,1,2,-10,0,69.33,1,1,-15.367,-15.37,0,53.963,1,0,0,1,53.963,1,1,3,2,56.963,1,1,-2.5,0,54.463,1,1,-5.4463,0,49.0167,1,1,1,0,-1,0,48.01,1,0,无,0,1,48.01,1,1,小,-5,0,43.01,1,6,24,2,67.01,1,1,5.4,2,0,72.41,0,13.97,5,0
jwxxxv7d,13,20.71,1,0,15,2,35.71,1,2,0,1,35.71,1,1,-4.21,-4.21,0,31.5,1,1,9.45,2,40.95,1,1,1.42,2,42.37,1,1,3,2,45.37,1,1,0,1,45.37,1,1,1,0,-1,0,44.37,1,0,无,0,1,44.37,1,1,小,-5,0,39.37,1,4,3.6,2,42.97,1,1,6.2,2,0,49.17,9.45,3.83,5,1
h7b871s6,13,341.1,1,0,27,2,368.1,1,1,-5,0,363.1,1,1,-100,-100,0,263.1,1,1,88.34,2,351.44,1,1,35.1,2,386.54,1,1,-20,0,366.54,1,1,-36.654,0,329.886,1,1,1,0,-1,0,328.89,1,0,无,0,1,328.89,1,1,小,-7,0,321.89,1,4,18,2,339.89,1,1,0,1,0,339.89,130.58,129.31,5,0
szjrd90v,13,2.4,1,0,18,2,20.4,1,2,0,1,20.4,1,0,0,0,1,20.4,1,1,12.24,2,32.64,1,1,2,2,34.64,1,1,30,2,64.64,1,1,0,1,64.64,1,0,0,0,0,1,64.64,1,0,无,0,1,64.64,1,3,大,-25,0,39.64,1,5,19.2,2,58.84,1,0,12,2,0,70.84,12.24,0,5,1
tkz7zh9u,13,119.49,1,0,-30,0,89.49,1,1,-5,0,84.49,1,1,-19.82,-19.82,0,64.67,1,0,0,1,64.67,1,1,-3.2,0,61.47,1,0,0,1,61.47,1,1,-6.147,0,55.323,1,0,0,0,0,1,55.32,1,0,无,0,1,55.32,1,1,小,-7,0,48.32,1,6,0,1,48.32,1,0,5,2,1,53.32,30,45.29,5,0
42bbeqpm,13,-74.08,0,0,9,2,-65.08,0,2,0,1,-65.08,0,0,0,0,1,-65.08,0,0,0,1,-65.08,0,0,0,1,-65.08,0,0,0,1,-65.08,0,1,0,1,-65.08,0,1,1,0,-1,0,-66.08,0,0,无,0,1,-66.08,0,1,小,-5,0,-71.08,0,6,0,1,-71.08,0,1,5.6,2,0,-65.48,0,0,5,1
1o1f1gpp,13,-108.9,0,0,21,2,-87.9,0,2,0,1,-87.9,0,0,0,0,1,-87.9,0,0,0,1,-87.9,0,0,0,1,-87.9,0,0,0,1,-87.9,0,1,0,1,-87.9,0,1,1,0,-1,0,-88.9,0,0,无,0,1,-88.9,0,2,中,-15,0,-103.9,0,6,24,2,-79.9,0,1,6.6,2,0,-73.3,0,0,5,1
o6m81rh2,13,-92.2,0,0,-30,0,-122.2,0,2,0,1,-122.2,0,0,0,0,1,-122.2,0,0,0,1,-122.2,0,0,0,1,-122.2,0,0,0,1,-122.2,0,1,0,1,-122.2,0,1,1,0,-1,0,-123.2,0,0,无,0,1,-123.2,0,0,无,0,1,-123.2,0,6,24,2,-99.2,0,1,5.4,2,1,-93.8,0,0,5,1
ody1m92z,13,-50.4,0,0,18,2,-32.4,0,2,0,1,-32.4,0,0,0,0,1,-32.4,0,0,0,1,-32.4,0,0,0,1,-32.4,0,0,0,1,-32.4,0,1,0,1,-32.4,0,1,1,0,-1,0,-33.4,0,0,无,0,1,-33.4,0,0,无,0,1,-33.4,0,1,5.4,2,-28,0,1,5.4,2,0,-22.6,0,0,5,1
y5lufa6m,13,72.13,1,0,12,2,84.13,1,1,-5,0,79.13,1,1,-7.667,-7.67,0,71.463,1,1,7.15,2,78.613,1,1,0.8,2,79.413,1,1,5,2,84.413,1,1,-8.4413,0,75.9717,1,0.1,1,0,-0.1,0,75.87,1,0,无,0,1,75.87,1,1,小,-7,0,68.87,1,4,18,2,86.87,1,1,6.2,2,0,93.07,7.15,6.97,5,0
odyzp5vx,13,-166.4,0,0,9,2,-157.4,0,2,0,1,-157.4,0,0,0,0,1,-157.4,0,0,0,1,-157.4,0,0,0,1,-157.4,0,0,0,1,-157.4,0,1,0,1,-157.4,0,1,1,0,-1,0,-158.4,0,0,无,0,1,-158.4,0,2,中,-15,0,-173.4,0,6,24,2,-149.4,0,1,5.4,2,0,-144,0,0,5,1
d67hp72e,13,-40.5,0,1,21,2,-19.5,0,2,0,1,-19.5,0,0,0,0,1,-19.5,0,0,0,1,-19.5,0,0,0,1,-19.5,0,0,0,1,-19.5,0,1,0,1,-19.5,0,1,1,0,-1,0,-20.5,0,0,无,0,1,-20.5,0,2,中,-15,0,-35.5,0,1,11.4,2,-24.1,0,1,6.2,2,0,-17.9,0,0,5,1
o73qrv2n,13,-43.8,0,0,-30,0,-73.8,0,2,0,1,-73.8,0,0,0,0,1,-73.8,0,0,0,1,-73.8,0,0,0,1,-73.8,0,0,0,1,-73.8,0,1,0,1,-73.8,0,1,1,0,-1,0,-74.8,0,0,无,0,1,-74.8,0,0,无,0,1,-74.8,0,6,0,1,-74.8,0,1,6.2,2,1,-68.6,0,0,5,1
1qzlh5mu,13,-95.7,0,0,18,2,-77.7,0,2,0,1,-77.7,0,0,0,0,1,-77.7,0,0,0,1,-77.7,0,0,0,1,-77.7,0,0,0,1,-77.7,0,1,0,1,-77.7,0,1,1,0,-1,0,-78.7,0,0,无,0,1,-78.7,0,0,无,0,1,-78.7,0,5,2.4,2,-76.3,0,1,6.2,2,0,-70.1,0,0,5,1
dnwj15ee,13,-71.1,0,0,21,2,-50.1,0,2,0,1,-50.1,0,0,0,0,1,-50.1,0,0,0,1,-50.1,0,0,0,1,-50.1,0,0,0,1,-50.1,0,1,0,1,-50.1,0,1,1,0,-1,0,-51.1,0,0,无,0,1,-51.1,0,1,小,-5,0,-56.1,0,6,24,2,-32.1,0,1,6.4,2,0,-25.7,0,0,5,1
n1yognqv,14,-70.1,0,0,12,2,-58.1,0,2,0,1,-58.1,0,0,0,0,1,-58.1,0,0,0,1,-58.1,0,0,0,1,-58.1,0,0,0,1,-58.1,0,1,0,1,-58.1,0,1,1,0,-1,0,-59.1,0,0,无,0,1,-59.1,0,2,中,-15,0,-74.1,0,6,16,2,-58.1,0,0,5,2,0,-53.1,0,0,5,1
hdp578ga,14,-117.3,0,0,9,2,-108.3,0,2,0,1,-108.3,0,0,0,0,1,-108.3,0,0,0,1,-108.3,0,0,0,1,-108.3,0,0,0,1,-108.3,0,1,0,1,-108.3,0,1,1,0,-1,0,-109.3,0,0,无,0,1,-109.3,0,0,无,0,1,-109.3,0,6,0,1,-109.3,0,1,0,1,0,-109.3,0,0,5,1
8takecva,14,173.29,1,0,27,2,200.29,1,1,-5,0,195.29,1,0,0,0,1,195.29,1,0,0,1,195.29,1,1,19.5,2,214.79,1,0,0,1,214.79,1,1,-21.479,0,193.311,1,1,1,0,-1,0,192.31,1,0,无,0,1,192.31,1,1,小,-7,0,185.31,1,6,0,1,185.31,1,1,6.8,2,0,192.11,0,0,5,0
kesgwead,14,-23.8,0,0,21,2,-2.8,0,2,0,1,-2.8,0,0,0,0,1,-2.8,0,0,0,1,-2.8,0,0,0,1,-2.8,0,0,0,1,-2.8,0,1,0,1,-2.8,0,0,0,0,0,1,-2.8,0,0,无,0,1,-2.8,0,1,小,-5,0,-7.8,0,4,1.8,2,-6,0,1,0,1,0,-6,0,0,5,1
